GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,23:27:56,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,2,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
9107524,352.79,347.8,1.98,259.3,347.81,-94.803,0.103,-0.092,-10,2.4,2.19,1.15,2.18,0,52,154,134,44.39835358,-110.5309448,94.64,181.1,2,1008336,0
9107574,352.79,347.8,1.98,259.3,347.84,-94.742,0.16,-0.045,-9,2.4,2.19,1.15,2.18,0,52,153,135,44.39835358,-110.5309448,94.64,181.1,2,1008386,0
9107624,352.79,347.8,1.98,256.2,347.87,-94.68,0.202,0.002,-8,2.4,2.19,1.15,2.18,0,52,152,136,44.39835358,-110.5309448,94.64,181.1,2,1008436,0
9107674,352.79,339.2,1.98,256.2,347.9,-94.616,0.274,0.057,-7,2.4,2.19,1.15,2.18,0,52,151,137,44.39835739,-110.5309448,94.64,181.1,2,1008486,0
9107724,352.79,339.2,1.98,259.5,347.91,-94.549,0.324,0.111,-6,2.4,2.19,1.15,2.18,0,52,150,138,44.39835739,-110.5309448,94.64,181.1,2,1008536,0
9107774,352.79,339.2,1.98,259.5,347.92,-94.479,0.282,0.148,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39835739,-110.5309448,94.64,181.1,2,1008586,0
9107824,352.79,339.2,1.98,259.5,347.92,-94.406,0.248,0.17,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39835739,-110.5309448,94.64,181.1,2,1008636,0
9107874,352.79,349.2,1.98,259.5,347.92,-94.329,0.248,0.184,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39835739,-110.5309448,94.64,181.1,2,1008686,0
9107924,352.79,349.2,1.98,259.5,347.92,-94.25,0.225,0.191,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39835739,-110.5309448,94.64,181.1,2,1008736,0
9107974,352.79,349.2,1.98,260.5,347.91,-94.169,0.179,0.188,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39835739,-110.5309448,94.64,181.1,2,1008786,0
9108024,352.79,349.2,1.98,260.5,347.89,-94.085,0.156,0.182,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39835739,-110.5309448,94.64,181.1,2,1008836,0
9108074,352.79,351.9,1.98,260.5,347.88,-94.001,0.103,0.165,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39836121,-110.5309448,94.64,181.1,2,1008886,0
9108124,352.79,351.9,1.98,260.5,347.86,-93.917,0.091,0.149,-4,2.4,2.19,1.15,2.18,0,52,148,140,44.39836121,-110.5309448,94.64,181.1,2,1008936,0
9108174,352.79,351.9,1.98,261.7,347.84,-93.834,-0.016,0.116,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836121,-110.5309448,94.64,181.1,2,1008986,0
9108224,352.79,351.9,1.98,261.7,347.83,-93.753,0.045,0.101,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836121,-110.5309448,94.64,181.1,2,1009036,0
9108274,352.79,347.1,1.98,259.3,347.82,-93.675,0.08,0.097,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009086,0
9108324,352.79,347.1,1.98,259.3,347.81,-93.599,0.026,0.084,-6,2.4,2.19,1.15,2.18,0,52,150,138,44.39836502,-110.5309448,94.64,181.1,2,1009136,0
9108374,352.79,347.1,1.98,264,347.8,-93.526,0.03,0.074,-6,2.4,2.19,1.15,2.18,0,52,150,138,44.39836502,-110.5309448,94.64,181.1,2,1009186,0
9108424,352.79,347.1,1.98,264,347.8,-93.456,0.133,0.086,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009236,0
9108474,352.79,348.1,1.98,260.5,347.81,-93.388,0.198,0.107,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009286,0
9108524,352.79,348.1,1.98,260.5,347.81,-93.322,0.148,0.114,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009336,0
9108574,352.79,348.1,1.98,259.5,347.8,-93.256,0.076,0.107,-5,2.4,2.19,1.15,2.18,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009386,0
9108624,352.79,348.1,1.98,259.5,347.8,-93.189,0.106,0.107,-5,2.4,2.19,1.15,2.19,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009436,0
9108674,352.79,349.6,1.98,260.1,347.79,-93.122,0.118,0.108,-5,2.4,2.19,1.15,2.19,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009486,0
9108724,352.79,349.6,3.24,260.1,347.77,-93.051,-0.02,0.083,-5,2.4,2.22,1.15,2.19,0,52,149,139,44.39836502,-110.5309448,94.64,181.1,2,1009537,0
9108774,352.79,349.6,3.24,257.8,347.76,-92.978,-0.031,0.061,-6,2.4,2.22,1.15,2.19,0,52,150,138,44.39836502,-110.5309448,94.64,181.1,2,1009586,0
9108824,352.79,349.6,3.24,257.8,347.74,-92.901,-0.069,0.036,-6,2.4,2.22,1.15,2.19,0,52,150,138,44.39836502,-110.5309448,94.64,181.1,2,1009636,0
9108874,352.79,348.9,3.24,257.8,347.73,-92.821,-0.123,0.005,-7,2.4,2.22,1.15,2.19,0,52,151,137,44.39836884,-110.5309448,94.64,181.1,2,1009686,0
9108924,352.79,348.9,3.24,257.8,347.72,-92.737,-0.088,-0.013,-7,2.4,2.22,1.15,2.19,0,52,151,137,44.39836884,-110.5309448,94.64,181.1,2,1009736,0
9108974,352.79,348.9,3.24,259.1,347.72,-92.651,-0.012,-0.013,-7,2.4,2.22,1.15,2.19,0,52,151,137,44.39836884,-110.5309448,94.64,181.1,2,1009786,0
9109024,352.79,348.9,3.24,259.1,347.73,-92.568,0.064,0.001,-7,2.4,2.22,1.15,2.19,0,52,151,137,44.39836884,-110.5309448,94.64,181.1,2,1009836,0
9109074,352.79,342.6,3.24,258.4,347.75,-92.483,0.206,0.042,-6,2.4,2.22,1.15,2.19,0,52,150,138,44.39836884,-110.5309448,94.64,181.1,2,1009886,0
9109124,352.79,342.6,3.24,258.4,347.77,-92.396,0.328,0.098,-5,2.4,2.22,1.15,2.2,0,52,149,139,44.39836884,-110.5309448,94.64,181.1,2,1009936,0
9109174,352.79,342.6,3.24,259.5,347.8,-92.308,0.484,0.173,-3,2.4,2.22,1.15,2.2,0,52,147,141,44.39836884,-110.5309448,94.64,181.1,2,1009986,0
9109224,352.79,342.6,3.24,259.5,347.84,-92.219,0.648,0.265,-1,2.4,2.22,1.15,2.2,0,52,145,143,44.39836884,-110.5309448,94.64,181.1,2,1010036,0
9109274,352.79,347.3,3.24,257,347.87,-92.13,0.644,0.336,0,2.4,2.22,1.15,2.2,0,52,144,144,44.39837265,-110.5309448,94.64,181.1,2,1010086,0
9109324,352.79,347.3,3.24,257,347.9,-92.04,0.793,0.422,2,2.4,2.22,1.15,2.2,0,52,142,146,44.39837265,-110.5309448,94.64,181.1,2,1010136,0
9109374,352.79,347.3,3.24,258.2,347.91,-91.949,0.724,0.479,3,2.4,2.22,1.15,2.2,0,52,141,147,44.39837265,-110.5309448,94.64,181.1,2,1010186,0
9109424,352.79,347.3,3.24,258.2,347.91,-91.856,0.701,0.521,5,2.4,2.22,1.15,2.2,0,52,139,149,44.39837265,-110.5309448,94.64,181.1,2,1010236,0
9109474,352.79,347.2,3.24,259.3,347.9,-91.763,0.698,0.555,5,2.4,2.22,1.15,2.2,0,52,139,149,44.39837646,-110.5309448,94.64,181.1,2,1010286,0
9109524,352.79,347.2,3.24,259.3,347.87,-91.67,0.564,0.557,6,2.4,2.22,1.15,2.2,0,52,138,150,44.39837646,-110.5309448,94.64,181.1,2,1010336,0
9109574,352.79,347.2,3.24,255.9,347.83,-91.575,0.48,0.543,5,2.4,2.22,1.15,2.2,0,52,139,149,44.39837646,-110.5309448,94.64,181.1,2,1010386,0
9109624,352.79,347.2,3.24,255.9,347.78,-91.479,0.328,0.503,5,2.4,2.22,1.15,2.2,0,52,139,149,44.39837646,-110.5309448,94.64,181.1,2,1010436,0
9109674,352.79,342.4,3.24,254.8,347.73,-91.382,0.267,0.461,4,2.4,2.22,1.15,2.21,0,52,140,148,44.39837646,-110.5309448,94.64,181.1,2,1010486,0
9109724,352.79,342.4,1.61,254.8,347.67,-91.284,0.095,0.395,2,2.4,2.2,1.15,2.21,0,52,142,146,44.39837646,-110.5309448,94.64,181.1,2,1010537,0
9109774,352.79,342.4,1.61,249.8,347.6,-91.185,-0.05,0.314,1,2.4,2.2,1.15,2.21,0,52,143,145,44.39837646,-110.5309448,94.64,181.1,2,1010586,0
9109824,352.79,342.4,1.61,249.8,347.53,-91.085,-0.164,0.226,0,2.4,2.2,1.15,2.21,0,52,144,144,44.39837646,-110.5309448,94.64,181.1,2,1010636,0
9109874,352.79,344.3,1.61,249.8,347.47,-90.984,-0.206,0.147,-2,2.4,2.2,1.15,2.21,0,52,146,142,44.39838028,-110.5309448,94.64,181.1,2,1010686,0
9109924,352.79,344.3,1.61,249.8,347.42,-90.881,-0.267,0.07,-4,2.4,2.2,1.15,2.2,0,52,148,140,44.39838028,-110.5309448,94.64,181.1,2,1010736,0
9109974,352.79,344.3,1.61,251.8,347.37,-90.778,-0.344,-0.006,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39838028,-110.5309448,94.64,181.1,2,1010786,0
9110024,352.79,344.3,1.61,251.8,347.33,-90.673,-0.34,-0.067,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39838028,-110.5309448,94.64,181.1,2,1010836,0
9110074,352.79,345,1.61,247.6,347.31,-90.567,-0.29,-0.108,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39838028,-110.5309448,94.64,181.1,2,1010886,0
9110124,352.79,345,1.61,247.6,347.3,-90.459,-0.252,-0.134,-8,2.4,2.2,1.15,2.2,0,52,152,136,44.39838028,-110.5309448,94.64,181.1,2,1010936,0
9110174,352.79,345,1.61,247.6,347.31,-90.349,-0.084,-0.124,-8,2.4,2.2,1.15,2.2,0,52,152,136,44.39838028,-110.5309448,94.64,181.1,2,1010986,0
9110224,352.79,345,1.61,247.6,347.34,-90.239,0.08,-0.084,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39838028,-110.5309448,94.64,181.1,2,1011036,0
9110274,352.79,342.9,1.61,248,347.36,-90.128,0.091,-0.049,-6,2.4,2.2,1.15,2.2,0,52,150,138,44.39838409,-110.5309448,94.64,181.1,2,1011086,0
9110324,352.79,342.9,1.61,248,347.38,-90.015,0.206,0.001,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39838409,-110.5309448,94.64,181.1,2,1011136,0
9110374,352.79,342.9,1.61,246.1,347.41,-89.9,0.251,0.05,-4,2.4,2.2,1.15,2.2,0,52,148,140,44.39838409,-110.5309448,94.64,181.1,2,1011186,0
9110424,352.79,342.9,1.61,246.1,347.43,-89.783,0.278,0.095,-3,2.4,2.2,1.15,2.2,0,52,147,141,44.39838409,-110.5309448,94.64,181.1,2,1011236,0
9110474,352.79,341.8,1.61,246.1,347.44,-89.664,0.286,0.134,-2,2.4,2.2,1.15,2.2,0,52,146,142,44.39838791,-110.5309448,94.64,181.1,2,1011286,0
9110524,352.79,341.8,1.61,246.1,347.45,-89.543,0.324,0.172,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39838791,-110.5309448,94.64,181.1,2,1011336,0
9110574,352.79,341.8,1.61,244.3,347.44,-89.418,0.248,0.189,0,2.4,2.2,1.15,2.2,0,52,144,144,44.39838791,-110.5309448,94.64,181.1,2,1011386,0
9110624,352.79,341.8,1.61,244.3,347.43,-89.291,0.213,0.196,0,2.4,2.2,1.15,2.2,0,52,144,144,44.39838791,-110.5309448,94.64,181.1,2,1011436,0
9110674,352.79,339.5,1.61,243.4,347.42,-89.161,0.186,0.198,0,2.4,2.2,1.15,2.2,0,52,144,144,44.39838791,-110.5309448,94.64,181.1,2,1011486,0
9110724,352.79,339.5,1.61,243.4,347.39,-89.029,0.106,0.185,0,2.4,2.2,1.15,2.2,0,52,144,144,44.39838791,-110.5309448,94.64,181.1,2,1011536,0
9110774,352.79,339.5,1.61,243.4,347.37,-88.894,0.103,0.173,0,2.4,2.2,1.15,2.2,0,52,144,144,44.39838791,-110.5309448,94.64,181.1,2,1011586,0
9110824,352.79,339.5,1.61,243.4,347.34,-88.757,0.03,0.15,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39838791,-110.5309448,94.64,181.1,2,1011636,0
9110874,352.79,336.4,1.61,240.8,347.31,-88.619,0.03,0.133,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39839172,-110.5309448,94.64,181.1,2,1011686,0
9110924,352.79,336.4,1.61,240.8,347.28,-88.48,-0.081,0.098,-2,2.4,2.2,1.15,2.2,0,52,146,142,44.39839172,-110.5309448,94.64,181.1,2,1011736,0
9110974,352.79,336.4,1.61,240.8,347.25,-88.342,-0.05,0.075,-2,2.4,2.2,1.15,2.2,0,52,146,142,44.39839172,-110.5309448,94.64,181.1,2,1011786,0
9111024,352.79,336.4,1.61,240.8,347.22,-88.204,-0.111,0.045,-3,2.4,2.2,1.15,2.2,0,52,147,141,44.39839172,-110.5309448,94.64,181.1,2,1011836,0
9111074,352.79,334.7,1.61,240,347.19,-88.068,-0.184,0.008,-3,2.4,2.2,1.15,2.2,0,52,147,141,44.39839172,-110.5309448,94.64,181.1,2,1011886,0
9111124,352.79,334.7,1.61,240,347.16,-87.933,-0.149,-0.015,-4,2.4,2.2,1.15,2.2,0,52,148,140,44.39839172,-110.5309448,94.64,181.1,2,1011936,0
9111174,352.79,334.7,1.61,239.2,347.13,-87.8,-0.248,-0.053,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39839172,-110.5309448,94.64,181.1,2,1011986,0
9111224,352.79,334.7,1.61,239.2,347.1,-87.669,-0.317,-0.097,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39839172,-110.5309448,94.64,181.1,2,1012036,0
9111274,352.79,339.9,1.61,239.8,347.08,-87.538,-0.313,-0.134,-6,2.4,2.2,1.15,2.2,0,52,150,138,44.39839172,-110.5309448,94.64,181.1,2,1012086,0
9111324,352.79,339.9,1.61,239.8,347.05,-87.408,-0.405,-0.181,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39839172,-110.5309448,94.64,181.1,2,1012136,0
9111374,352.79,339.9,1.61,241.7,347.03,-87.278,-0.454,-0.229,-8,2.4,2.2,1.15,2.2,0,52,152,136,44.39839172,-110.5309448,94.64,181.1,2,1012186,0
9111424,352.79,339.9,1.61,241.7,347.02,-87.147,-0.39,-0.256,-9,2.4,2.2,1.15,2.2,0,52,153,135,44.39839172,-110.5309448,94.64,181.1,2,1012236,0
9111474,352.79,340.3,1.61,244.2,347.01,-87.014,-0.409,-0.281,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012286,0
9111524,352.79,340.3,1.61,244.2,347.01,-86.879,-0.42,-0.304,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012336,0
9111574,352.79,340.3,1.61,244.3,347.01,-86.741,-0.409,-0.321,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012386,0
9111624,352.79,340.3,1.61,244.3,347.02,-86.599,-0.355,-0.324,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012436,0
9111674,352.79,336.8,1.61,244.3,347.03,-86.454,-0.325,-0.319,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012486,0
9111724,352.79,336.8,2.05,244.3,347.05,-86.306,-0.176,-0.287,-10,2.4,2.2,1.15,2.2,0,52,154,134,44.39839554,-110.5309448,94.64,181.1,2,1012537,0
9111774,352.79,336.8,2.05,244.3,346.97,-86.151,-1.095,-0.434,-13,2.4,2.2,1.15,2.2,0,52,157,131,44.39839554,-110.5309448,94.64,181.1,2,1012586,0
9111824,352.79,336.8,2.05,244.3,347.04,-85.997,0.03,-0.342,-11,2.4,2.2,1.15,2.2,0,52,155,133,44.39839554,-110.5309448,94.64,181.1,2,1012636,0
9111874,352.79,337.9,2.05,244.3,347.09,-85.844,0.076,-0.259,-9,2.4,2.2,1.15,2.2,0,52,153,135,44.39839935,-110.5309448,94.64,181.1,2,1012686,0
9111924,352.79,337.9,2.05,244.7,347.15,-85.693,0.213,-0.166,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39839935,-110.5309448,94.64,181.1,2,1012736,0
9111974,352.79,337.9,2.05,244.7,347.2,-85.542,0.259,-0.082,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39839935,-110.5309448,94.64,181.1,2,1012786,0
9112024,352.79,337.9,2.05,244.7,347.23,-85.393,0.27,-0.011,-3,2.4,2.2,1.15,2.2,0,52,147,141,44.39839935,-110.5309448,94.64,181.1,2,1012836,0
9112074,352.79,342.4,2.05,244.7,347.26,-85.245,0.255,0.041,-2,2.4,2.2,1.15,2.2,0,52,146,142,44.39839935,-110.5309448,94.64,181.1,2,1012886,0
9112124,352.79,342.4,2.05,243.4,347.26,-85.098,0.171,0.068,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39839935,-110.5309448,94.64,181.1,2,1012936,0
9112174,352.79,342.4,2.05,243.4,347.27,-84.951,0.141,0.084,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39839935,-110.5309448,94.64,181.1,2,1012986,0
9112224,352.79,342.4,2.05,243.8,347.25,-84.804,-0.012,0.068,-1,2.4,2.2,1.15,2.2,0,52,145,143,44.39839935,-110.5309448,94.64,181.1,2,1013036,0
9112274,352.79,333.5,2.05,243.8,347.21,-84.657,-0.176,0.029,-2,2.4,2.2,1.15,2.2,0,52,146,142,44.39840317,-110.5309448,94.64,181.1,2,1013086,0
9112324,352.79,333.5,2.05,244.3,347.17,-84.508,-0.317,-0.03,-3,2.4,2.2,1.15,2.2,0,52,147,141,44.39840317,-110.5309448,94.64,181.1,2,1013136,0
9112374,352.79,333.5,2.05,244.3,347.11,-84.357,-0.462,-0.104,-5,2.4,2.2,1.15,2.2,0,52,149,139,44.39840317,-110.5309448,94.64,181.1,2,1013186,0
9112424,352.79,333.5,2.05,244.7,347.06,-84.204,-0.611,-0.193,-7,2.4,2.2,1.15,2.2,0,52,151,137,44.39840317,-110.5309448,94.64,181.1,2,1013236,0
9112474,352.79,339.4,2.05,244.7,347,-84.049,-0.828,-0.309,-9,2.4,2.2,1.15,2.2,0,52,153,135,44.39840317,-110.5309448,94.64,181.1,2,1013286,0
9112524,352.79,339.4,2.05,248,346.94,-83.891,-0.966,-0.428,-12,2.4,2.2,1.15,2.2,0,52,156,132,44.39840317,-110.5309448,94.64,181.1,2,1013336,0
9112574,352.79,339.4,2.05,248,346.89,-83.726,-1.072,-0.546,-15,2.4,2.2,1.15,2.2,0,52,159,129,44.39840317,-110.5309448,94.64,181.1,2,1013386,0
9112624,352.79,339.4,2.05,251.8,346.86,-83.567,-1.061,-0.639,-17,2.4,2.2,1.15,2.2,0,52,161,127,44.39840317,-110.5309448,94.64,181.1,2,1013436,0
9112674,352.79,341.5,2.05,251.8,346.85,-83.407,-1.008,-0.706,-18,2.4,2.2,1.15,2.2,0,52,162,126,44.39840317,-110.5309448,94.64,181.1,2,1013486,0
9112724,352.79,341.5,1.26,251.5,346.86,-83.247,-0.92,-0.743,-19,2.4,2.26,1.15,2.2,0,52,163,125,44.39840317,-110.5309448,94.64,181.1,2,1013536,0
9112774,352.79,341.5,1.26,251.5,346.89,-83.089,-0.821,-0.755,-20,2.4,2.26,1.15,2.2,0,52,164,124,44.39840317,-110.5309448,94.64,181.1,2,1013586,0
9112824,352.79,341.5,1.26,251.5,346.93,-82.935,-0.607,-0.725,-19,2.4,2.26,1.15,2.2,0,52,163,125,44.39840317,-110.5309448,94.64,181.1,2,1013636,0
9112874,352.79,346,1.26,251.5,346.99,-82.783,-0.508,-0.684,-18,2.4,2.26,1.15,2.21,0,52,162,126,44.39840698,-110.5309448,94.64,181.1,2,1013686,0
9112924,352.79,346,1.26,254.3,347.07,-82.636,-0.267,-0.605,-17,2.4,2.26,1.15,2.21,0,52,161,127,44.39840698,-110.5309448,94.64,181.1,2,1013736,0
9112974,352.79,346,1.26,254.3,347.16,-82.494,-0.046,-0.499,-14,2.4,2.26,1.15,2.21,0,52,158,130,44.39840698,-110.5309448,94.64,181.1,2,1013786,0
9113024,352.79,346,1.26,257.5,347.25,-82.357,0.145,-0.378,-11,2.4,2.26,1.15,2.21,0,52,155,133,44.39840698,-110.5309448,94.64,181.1,2,1013836,0
9113074,352.79,347.8,1.26,257.5,347.34,-82.225,0.286,-0.253,-9,2.4,2.26,1.15,2.21,0,52,153,135,44.39840698,-110.5309448,94.64,181.1,2,1013886,0
9113124,352.79,347.8,1.26,259.5,347.41,-82.096,0.32,-0.146,-6,2.4,2.26,1.15,2.22,0,52,150,138,44.39840698,-110.5309448,94.64,181.1,2,1013936,0
9113174,352.79,347.8,1.26,259.5,347.47,-81.97,0.335,-0.056,-4,2.4,2.26,1.15,2.22,0,52,148,140,44.39840698,-110.5309448,94.64,181.1,2,1013986,0
9113224,352.79,347.8,1.26,260.7,347.5,-81.845,0.209,-0.006,-3,2.4,2.26,1.15,2.22,0,52,147,141,44.39840698,-110.5309448,94.64,181.1,2,1014036,0
9113274,352.79,344.1,1.26,260.7,347.52,-81.721,0.194,0.033,-2,2.4,2.26,1.15,2.22,0,52,146,142,44.3984108,-110.5309448,94.64,181.1,2,1014086,0
9113324,352.79,344.1,1.26,259.3,347.5,-81.594,-0.058,0.018,-2,2.4,2.26,1.15,2.22,0,52,146,142,44.3984108,-110.5309448,94.64,181.1,2,1014136,0
9113374,352.79,344.1,1.26,259.3,347.49,-81.465,-0.111,-0.005,-3,2.4,2.26,1.15,2.22,0,52,147,141,44.3984108,-110.5309448,94.64,181.1,2,1014186,0
9113424,352.79,344.1,1.26,263.2,347.45,-81.333,-0.351,-0.068,-4,2.4,2.26,1.15,2.23,0,52,148,140,44.3984108,-110.5309448,94.64,181.1,2,1014236,0
9113474,352.79,346.4,1.26,263.2,347.41,-81.197,-0.451,-0.14,-6,2.4,2.26,1.15,2.23,0,52,150,138,44.3984108,-110.5309448,94.64,181.1,2,1014286,0
9113524,352.79,346.4,1.26,263.1,347.38,-81.061,-0.485,-0.204,-7,2.4,2.26,1.15,2.23,0,52,151,137,44.3984108,-110.5309448,94.64,181.1,2,1014336,0
9113574,352.79,346.4,1.26,263.1,347.37,-80.922,-0.397,-0.24,-8,2.4,2.26,1.15,2.23,0,52,152,136,44.3984108,-110.5309448,94.64,181.1,2,1014386,0
9113624,352.79,346.4,1.26,260.9,347.35,-80.778,-0.542,-0.296,-9,2.4,2.26,1.15,2.23,0,52,153,135,44.3984108,-110.5309448,94.64,181.1,2,1014436,0
9113674,352.79,350.6,1.26,260.9,347.36,-80.631,-0.367,-0.311,-10,2.4,2.26,1.15,2.23,0,52,154,134,44.39841461,-110.5309448,94.64,181.1,2,1014486,0
9113724,352.79,350.6,1.26,264,347.39,-80.483,-0.233,-0.298,-9,2.4,2.26,1.15,2.23,0,52,153,135,44.39841461,-110.5309448,94.64,181.1,2,1014536,0
9113774,352.79,350.6,1.26,264,347.42,-80.333,-0.184,-0.278,-9,2.4,2.26,1.15,2.23,0,52,153,135,44.39841461,-110.5309448,94.64,181.1,2,1014586,0
9113824,352.79,350.6,1.26,264,347.45,-80.183,-0.069,-0.24,-8,2.4,2.26,1.15,2.23,0,52,152,136,44.39841461,-110.5309448,94.64,181.1,2,1014636,0
9113874,352.79,346.1,1.26,264,347.49,-80.032,0.042,-0.187,-7,2.4,2.26,1.15,2.24,0,52,151,137,44.39841461,-110.5309448,94.64,181.1,2,1014686,0
9113924,352.79,346.1,1.26,265.3,347.54,-79.881,0.137,-0.125,-6,2.4,2.26,1.15,2.24,0,52,150,138,44.39841461,-110.5309448,94.64,181.1,2,1014736,0
9113974,352.79,346.1,1.26,265.3,347.57,-79.73,0.152,-0.072,-4,2.4,2.26,1.15,2.24,0,52,148,140,44.39841461,-110.5309448,94.64,181.1,2,1014786,0
9114024,352.79,346.1,1.26,266.4,347.59,-79.58,0.099,-0.04,-4,2.4,2.26,1.15,2.24,0,52,148,140,44.39841461,-110.5309448,94.64,181.1,2,1014836,0
9114074,352.79,347.1,1.26,266.4,347.6,-79.43,0.003,-0.031,-3,2.4,2.26,1.15,2.24,0,52,147,141,44.39841843,-110.5309448,94.64,181.1,2,1014886,0
9114124,352.79,347.1,1.26,267.6,347.59,-79.28,-0.069,-0.038,-3,2.4,2.26,1.15,2.24,0,52,147,141,44.39841843,-110.5309448,94.64,181.1,2,1014936,0
9114174,352.79,347.1,1.26,267.6,347.58,-79.131,-0.206,-0.07,-4,2.4,2.26,1.15,2.24,0,52,148,140,44.39841843,-110.5309448,94.64,181.1,2,1014986,0
9114224,352.79,347.1,1.26,266.4,347.57,-78.984,-0.195,-0.093,-5,2.4,2.26,1.15,2.24,0,52,149,139,44.39841843,-110.5309448,94.64,181.1,2,1015036,0
9114274,352.79,345.5,1.26,266.4,347.55,-78.838,-0.325,-0.135,-6,2.4,2.26,1.15,2.24,0,52,150,138,44.39841843,-110.5309448,94.64,181.1,2,1015086,0
9114324,352.79,345.5,1.26,267.5,347.53,-78.693,-0.374,-0.179,-7,2.4,2.26,1.15,2.24,0,52,151,137,44.39841843,-110.5309448,94.64,181.1,2,1015136,0
9114374,352.79,345.5,1.26,267.5,347.51,-78.551,-0.447,-0.229,-8,2.4,2.26,1.15,2.24,0,52,152,136,44.39841843,-110.5309448,94.64,181.1,2,1015186,0
9114424,352.79,345.5,1.26,267.5,347.49,-78.41,-0.485,-0.276,-9,2.4,2.26,1.15,2.24,0,52,153,135,44.39841843,-110.5309448,94.64,181.1,2,1015236,0
9114474,352.79,347.4,1.26,267.5,347.49,-78.272,-0.397,-0.299,-9,2.4,2.26,1.15,2.24,0,52,153,135,44.39841843,-110.5309448,94.64,181.1,2,1015286,0
9114524,352.79,347.4,1.26,266.4,347.5,-78.136,-0.378,-0.313,-10,2.4,2.26,1.15,2.24,0,52,154,134,44.39841843,-110.5309448,94.64,181.1,2,1015336,0
9114574,352.79,347.4,1.26,266.4,347.51,-78.002,-0.329,-0.316,-10,2.4,2.26,1.15,2.24,0,52,154,134,44.39841843,-110.5309448,94.64,181.1,2,1015386,0
9114624,352.79,347.4,1.26,266.4,347.53,-77.869,-0.275,-0.308,-10,2.4,2.26,1.15,2.25,0,52,154,134,44.39841843,-110.5309448,94.64,181.1,2,1015436,0
