Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting,,,,,,,,,,
4280507,34.09,37.9,45.7,352.2,35.77,51.083,-1.095,-0.254,2,2.2,2.03,1.15,2.02,0,48,138,142,44.39834213,-110.5315476,9.1,41.77,0,4280257,0,,,,,,,,,,
4280557,34.09,37.9,47.56,352.8,35.8,50.956,-0.046,-0.216,3,2.2,2.03,1.15,2.02,0,48,137,143,44.39834213,-110.5315476,9.1,41.77,0,4280307,0,,,,,,,,,,
4280607,34.09,37.9,47.56,352.8,35.83,50.827,-0.081,-0.191,3,2.2,2.03,1.15,2.02,0,48,137,143,44.39834213,-110.5315476,9.1,41.77,0,4280357,0,,,,,,,,,,
4280657,34.09,37.9,47.56,353.3,35.86,50.696,0.003,-0.156,4,2.2,2.03,1.15,2.02,0,48,136,144,44.39834213,-110.5315476,9.1,41.77,0,4280407,0,,,,,,,,,,
4280707,34.09,37.3,47.56,353.3,35.89,50.564,0.099,-0.109,5,2.2,2.03,1.15,2.02,0,48,135,145,44.39834213,-110.5315476,9.1,41.77,0,4280457,0,,,,,,,,,,
4280757,34.09,37.3,47.56,352.8,35.93,50.429,0.164,-0.058,6,2.2,2.03,1.15,2.02,0,48,134,146,44.39834213,-110.5315476,9.1,41.77,0,4280507,0,,,,,,,,,,
4280807,34.09,37.3,45.92,352.8,35.97,50.293,0.309,0.01,7,2.2,2.04,1.15,2.02,0,48,133,147,44.39834213,-110.5315476,9.1,41.77,0,4280557,0,,,,,,,,,,
4280857,34.09,37.3,45.92,352.2,36,50.154,0.282,0.061,8,2.2,2.04,1.15,2.02,0,48,132,148,44.39834213,-110.5315476,9.1,41.77,0,4280607,0,,,,,,,,,,
4280907,34.09,35.9,45.92,352.2,36.02,50.014,0.309,0.107,9,2.2,2.04,1.15,2.02,0,48,131,149,44.39834213,-110.5315476,9.1,41.77,0,4280657,0,,,,,,,,,,
4280957,34.09,35.9,44.17,352.2,36.05,49.872,0.4,0.162,11,2.2,2.04,1.15,2.02,0,48,129,151,44.39834595,-110.5315476,9.1,41.77,0,4280707,0,,,,,,,,,,
4281007,34.09,35.9,44.17,352.2,36.06,49.73,0.4,0.207,12,2.2,2.04,1.15,2.02,0,48,128,152,44.39834595,-110.5315476,9.1,41.77,0,4280757,0,,,,,,,,,,
4281057,34.09,35.9,44.17,353.4,36.07,49.588,0.339,0.232,12,2.2,2.04,1.15,2.02,0,48,128,152,44.39834595,-110.5315476,9.1,41.77,0,4280807,0,,,,,,,,,,
4281107,34.09,33.4,44.17,353.4,36.06,49.446,0.312,0.248,13,2.2,2.04,1.15,2.03,0,48,127,153,44.39834595,-110.5315476,9.1,41.77,0,4280857,0,,,,,,,,,,
4281157,34.09,33.4,45.33,353.3,36.06,49.303,0.331,0.265,13,2.2,2.06,1.15,2.03,0,48,127,153,44.39834595,-110.5315399,9.1,41.77,0,4280907,0,,,,,,,,,,
4281207,34.09,33.4,45.33,353.3,36.04,49.161,0.248,0.263,13,2.2,2.06,1.15,2.03,0,48,127,153,44.39834595,-110.5315399,9.1,41.77,0,4280957,0,,,,,,,,,,
4281257,34.09,33.4,45.33,352.2,36.02,49.019,0.183,0.249,13,2.2,2.06,1.15,2.03,0,48,127,153,44.39834595,-110.5315399,9.1,41.77,0,4281007,0,,,,,,,,,,
4281307,34.09,34.3,45.33,352.2,35.99,48.876,0.137,0.229,12,2.2,2.06,1.15,2.03,0,48,128,152,44.39834595,-110.5315399,9.1,41.77,0,4281057,0,,,,,,,,,,
4281357,34.09,34.3,47.22,353.2,35.97,48.733,0.156,0.216,12,2.2,2.06,1.15,2.03,0,48,128,152,44.39834595,-110.5315399,9.1,41.77,0,4281107,0,,,,,,,,,,
4281407,34.09,34.3,47.22,353.2,35.95,48.588,0.133,0.201,12,2.2,2.06,1.15,2.03,0,48,128,152,44.39834595,-110.5315399,9.1,41.77,0,4281157,0,,,,,,,,,,
4281457,34.09,34.3,47.22,352.1,35.92,48.443,0.03,0.17,11,2.2,2.06,1.15,2.03,0,48,129,151,44.39834595,-110.5315399,9.1,41.77,0,4281207,0,,,,,,,,,,
4281507,34.09,37.8,47.22,352.1,35.89,48.3,-0.042,0.129,10,2.2,2.06,1.15,2.04,0,48,130,150,44.39834595,-110.5315399,9.1,41.77,0,4281257,0,,,,,,,,,,
4281557,34.09,37.8,48.33,352.5,35.87,48.157,0.007,0.105,9,2.2,2.07,1.15,2.04,0,48,131,149,44.39834976,-110.5315399,9.1,41.77,0,4281307,0,,,,,,,,,,
4281607,34.09,37.8,48.33,352.5,35.85,48.015,-0.05,0.075,9,2.2,2.07,1.15,2.04,0,48,131,149,44.39834976,-110.5315399,9.1,41.77,0,4281357,0,,,,,,,,,,
4281657,34.09,37.8,48.33,353.2,35.84,47.876,-0.073,0.046,8,2.2,2.07,1.15,2.04,0,48,132,148,44.39834976,-110.5315399,9.1,41.77,0,4281407,0,,,,,,,,,,
4281707,34.09,38,48.33,353.2,35.81,47.739,-0.157,0.007,7,2.2,2.07,1.15,2.04,0,48,133,147,44.39834976,-110.5315399,9.1,41.77,0,4281457,0,,,,,,,,,,
4281757,34.09,38,48.33,352.5,35.82,47.604,0.03,0.01,7,2.2,2.07,1.15,2.04,0,48,133,147,44.39834976,-110.5315399,9.1,41.77,0,4281507,0,,,,,,,,,,
4281807,34.09,38,46.36,352.5,35.82,47.471,0.003,0.008,7,2.2,2.07,1.15,2.04,0,48,133,147,44.39834976,-110.5315399,9.1,41.77,0,4281557,0,,,,,,,,,,
4281857,34.09,38,46.36,353.3,35.82,47.341,-0.023,0.001,7,2.2,2.07,1.15,2.04,0,48,133,147,44.39834976,-110.5315399,9.1,41.77,0,4281607,0,,,,,,,,,,
4281907,34.09,34.7,46.36,353.3,35.81,47.213,-0.05,-0.008,7,2.2,2.07,1.15,2.05,0,48,133,147,44.39834976,-110.5315399,9.1,41.77,0,4281657,0,,,,,,,,,,
4281957,34.09,34.7,48.47,353.3,35.82,47.086,0.118,0.016,7,2.2,2.09,1.15,2.05,0,48,133,147,44.39834976,-110.5315323,9.1,41.77,0,4281707,0,,,,,,,,,,
4282007,34.09,34.7,48.47,353.3,35.84,46.959,0.167,0.045,8,2.2,2.09,1.15,2.05,0,48,132,148,44.39834976,-110.5315323,9.1,41.77,0,4281757,0,,,,,,,,,,
4282057,34.09,34.7,48.47,353.3,35.86,46.833,0.255,0.085,9,2.2,2.09,1.15,2.05,0,48,131,149,44.39834976,-110.5315323,9.1,41.77,0,4281807,0,,,,,,,,,,
4282107,34.09,39.1,48.47,353.3,35.87,46.705,0.263,0.117,9,2.2,2.09,1.15,2.05,0,48,131,149,44.39834976,-110.5315323,9.1,41.77,0,4281857,0,,,,,,,,,,
4282157,34.09,39.1,50.18,353.5,35.87,46.578,0.152,0.122,9,2.2,2.08,1.15,2.05,0,48,131,149,44.39835358,-110.5315323,9.1,41.77,0,4281907,0,,,,,,,,,,
4282207,34.09,39.1,50.18,353.5,35.89,46.45,0.312,0.156,10,2.2,2.08,1.15,2.06,0,48,130,150,44.39835358,-110.5315323,9.1,41.77,0,4281957,0,,,,,,,,,,
4282257,34.09,39.1,50.18,352.5,35.89,46.322,0.259,0.174,11,2.2,2.08,1.15,2.06,0,48,129,151,44.39835358,-110.5315323,9.1,41.77,0,4282007,0,,,,,,,,,,
4282307,34.09,36.1,50.18,352.5,35.9,46.193,0.316,0.201,11,2.2,2.08,1.15,2.06,0,48,129,151,44.39835358,-110.5315323,9.1,41.77,0,4282057,0,,,,,,,,,,
4282357,34.09,36.1,46.47,352.9,35.9,46.064,0.339,0.227,12,2.2,2.08,1.15,2.06,0,48,128,152,44.39835358,-110.5315323,9.1,41.77,0,4282107,0,,,,,,,,,,
4282407,34.09,36.1,46.47,352.9,35.9,45.934,0.351,0.25,12,2.2,2.08,1.15,2.06,0,48,128,152,44.39835358,-110.5315323,9.1,41.77,0,4282157,0,,,,,,,,,,
4282457,34.09,36.1,46.47,352.9,35.9,45.804,0.362,0.271,13,2.2,2.08,1.15,2.06,0,48,127,153,44.39835358,-110.5315323,9.1,41.77,0,4282207,0,,,,,,,,,,
4282507,34.09,35.8,46.47,352.9,35.9,45.673,0.373,0.29,13,2.2,2.08,1.15,2.06,0,48,127,153,44.39835358,-110.5315323,9.1,41.77,0,4282257,0,,,,,,,,,,
4282557,34.09,35.8,47.95,352.7,35.9,45.542,0.377,0.306,14,2.2,2.09,1.15,2.06,0,48,126,154,44.39835358,-110.5315323,9.1,41.77,0,4282307,0,,,,,,,,,,
4282607,34.09,35.8,47.95,352.7,35.87,45.41,0.251,0.296,13,2.2,2.09,1.15,2.06,0,48,127,153,44.39835358,-110.5315323,9.1,41.77,0,4282357,0,,,,,,,,,,
4282657,34.09,35.8,47.95,352.5,35.85,45.279,0.221,0.282,13,2.2,2.09,1.15,2.07,0,48,127,153,44.39835358,-110.5315323,9.1,41.77,0,4282407,0,,,,,,,,,,
4282707,34.09,32.5,47.95,352.5,35.81,45.153,0.042,0.238,12,2.2,2.09,1.15,2.07,0,48,128,152,44.39835358,-110.5315323,9.1,41.77,0,4282457,0,,,,,,,,,,
4282757,34.09,32.5,47.95,352.5,35.78,45.027,0.049,0.204,11,2.2,2.09,1.15,2.07,0,48,129,151,44.39835358,-110.5315247,9.1,41.77,0,4282507,0,,,,,,,,,,
4282807,34.09,32.5,50.27,352.5,35.73,44.902,-0.157,0.138,10,2.2,2.11,1.15,2.07,0,48,130,150,44.39835358,-110.5315247,9.1,41.77,0,4282557,0,,,,,,,,,,
4282857,34.09,32.5,50.27,352.5,35.68,44.778,-0.203,0.076,8,2.2,2.11,1.15,2.07,0,48,132,148,44.39835358,-110.5315247,9.1,41.77,0,4282607,0,,,,,,,,,,
4282907,34.09,38.3,50.27,352.5,35.63,44.655,-0.428,-0.02,6,2.2,2.11,1.15,2.07,0,48,134,146,44.39835358,-110.5315247,9.1,41.77,0,4282657,0,,,,,,,,,,
4282957,34.09,38.3,48.83,352.5,35.59,44.533,-0.439,-0.1,4,2.2,2.11,1.15,2.07,0,48,136,144,44.39835739,-110.5315247,9.1,41.77,0,4282707,0,,,,,,,,,,
4283007,34.09,38.3,48.83,352.5,35.55,44.413,-0.508,-0.178,3,2.2,2.11,1.15,2.08,0,48,137,143,44.39835739,-110.5315247,9.1,41.77,0,4282757,0,,,,,,,,,,
4283057,34.09,38.3,48.83,352.5,35.53,44.293,-0.447,-0.23,1,2.2,2.11,1.15,2.08,0,48,139,141,44.39835739,-110.5315247,9.1,41.77,0,4282807,0,,,,,,,,,,
4283107,34.09,37.2,48.83,352.5,35.52,44.175,-0.447,-0.271,0,2.2,2.11,1.15,2.08,0,48,140,140,44.39835739,-110.5315247,9.1,41.77,0,4282857,0,,,,,,,,,,
4283157,34.09,37.2,50.47,352.7,35.54,44.055,-0.264,-0.271,0,2.2,2.09,1.15,2.08,0,48,140,140,44.39835739,-110.5315247,9.1,41.77,0,4282907,0,,,,,,,,,,
4283207,34.09,37.2,50.47,352.7,35.57,43.935,-0.126,-0.244,1,2.2,2.09,1.15,2.08,0,48,139,141,44.39835739,-110.5315247,9.1,41.77,0,4282957,0,,,,,,,,,,
4283257,34.09,37.2,50.47,353.3,35.61,43.812,-0.016,-0.202,2,2.2,2.09,1.15,2.08,0,48,138,142,44.39835739,-110.5315247,9.1,41.77,0,4283007,0,,,,,,,,,,
4283307,34.09,37.6,50.47,353.3,35.66,43.688,0.179,-0.132,3,2.2,2.09,1.15,2.08,0,48,137,143,44.39835739,-110.5315247,9.1,41.77,0,4283057,0,,,,,,,,,,
4283357,34.09,37.6,48.07,353,35.72,43.56,0.392,-0.034,5,2.2,2.09,1.15,2.08,0,48,135,145,44.39835739,-110.5315247,9.1,41.77,0,4283107,0,,,,,,,,,,
